"NO","7096","ТРЪН","БУСИНЦИ","2486","ПЕРНИК","с."
"NO","7106","СТОЛИЧНА","БУСМАНЦИ","1520","СОФИЯ - ГРАД","с."
"NO","7116","КОЗЛОДУЙ","БУТАН","3326","ВРАЦА","с."
"NO","7123","ПАВЛИКЕНИ","БУТОВО","5232","ВЕЛИКО ТЪРНОВО","с."
"NO","7867","ВЕЛИНГРАД","БУТРЕВА","4652","ПАЗАРДЖИК","с."
"NO","7137","ТРЪН","БУТРОИНЦИ","2473","ПЕРНИК","с."
"NO","7154","ТЪРГОВИЩЕ","БУХОВЦИ","7757","ТЪРГОВИЩЕ","с."
"NO","7171","КОСТИНБРОД","БУЧИН ПРОХОД","2236","СОФИЯ","с."
"NO","7168","БЛАГОЕВГРАД","БУЧИНО","2742","БЛАГОЕВГРАД","с."
"NO","7185","ДРЯНОВО","БУЧУКОВЦИ","5380","ГАБРОВО","с."
"NO","7199","СТАРА ЗАГОРА","БЪДЕЩЕ","6058","СТАРА ЗАГОРА","с."
"NO","7209","ВЪЛЧЕДРЪМ","БЪЗОВЕЦ","3635","МОНТАНА","с."
"NO","7212","ДВЕ МОГИЛИ","БЪЗОВЕЦ","7168","РУСЕ","с."
"NO","7226","ТРЕКЛЯНО","БЪЗОВИЦА","2555","КЮСТЕНДИЛ","с."
"NO","7231","ВЕТОВО","БЪЗЪН","7077","РУСЕ","с."
"NO","7243","ОМУРТАГ","БЪЛГАРАНОВО","7944","ТЪРГОВИЩЕ","с."
"NO","7257","КАВАРНА","БЪЛГАРЕВО","9660","ДОБРИЧ","с."
"NO","7274","ЛЕВСКИ","БЪЛГАРЕНЕ","5923","ПЛЕВЕН","с."
"NO","7260","ЛОВЕЧ","БЪЛГАРЕНЕ","5583","ЛОВЕЧ","с."
"NO","7288","РАДНЕВО","БЪЛГАРЕНЕ","6274","СТАРА ЗАГОРА","с."
"NO","7301","СЕВЛИЕВО","БЪЛГАРИ","5441","ГАБРОВО","с."
"NO","7291","ЦАРЕВО","БЪЛГАРИ","8274","БУРГАС","с."
"NO","7315","ХАРМАНЛИ","БЪЛГАРИН","6460","ХАСКОВО","с."
"NO","7329","СИЛИСТРА","БЪЛГАРКА","7544","СИЛИСТРА","с."
"NO","7346","ТОПОЛОВГРАД","БЪЛГАРСКА ПОЛЯНА","6569","ХАСКОВО","с."
"NO","7357","ТЕТЕВЕН","БЪЛГАРСКИ ИЗВОР","5733","ЛОВЕЧ","с."
"NO","7363","СВИЩОВ","БЪЛГАРСКО СЛИВОВО","5284","ВЕЛИКО ТЪРНОВО","с."
"NO","7377","БЛАГОЕВГРАД","БЪЛГАРЧЕВО","2746","БЛАГОЕВГРАД","с."
"NO","7380","МЪГЛИЖ","БЪНЗАРЕТО","6186","СТАРА ЗАГОРА","с."
"NO","7394","ДОЛНИ ЧИФЛИК","БЪРДАРЕВО","9117","ВАРНА","с."
"NO","7404","ТРЯВНА","БЪРДАРИТЕ","5360","ГАБРОВО","с."
"NO","7418","БЯЛА СЛАТИНА","БЪРДАРСКИ ГЕРАН","3259","ВРАЦА","с."
"NO","7421","ТРЯВНА","БЪРДЕНИ","5365","ГАБРОВО","с."
"NO","7435","ИХТИМАН","БЪРДО","2060","СОФИЯ","с."
"NO","7452","ИСПЕРИХ","БЪРДОКВА","7448","РАЗГРАД","с."
"NO","7472","ЧЕРНООЧЕНЕ","БЪРЗА РЕКА","6710","КЪРДЖАЛИ","с."
"NO","7483","КИРКОВО","БЪРЗЕЯ","6884","КЪРДЖАЛИ","с."
"NO","7497","ХАЙРЕДИН","БЪРЗИНА","3359","ВРАЦА","с."
"NO","7507","ПРОВАДИЯ","БЪРЗИЦА","9274","ВАРНА","с."
"NO","7510","БЕРКОВИЦА","БЪРЗИЯ","3520","МОНТАНА","с."
"NO","7524","ДОЛНИ ДЪБНИК","БЪРКАЧ","5877","ПЛЕВЕН","с."
"NO","7538","БЯЛА СЛАТИНА","БЪРКАЧЕВО","3245","ВРАЦА","с."
"NO","7541","СЛИВНИЦА","БЪРЛОЖНИЦА","2222","СОФИЯ","с."
"NO","7555","ГОДЕЧ","БЪРЛЯ","2255","СОФИЯ","с."
"NO","7569","РУДОЗЕМ","БЪРЧЕВО","4965","СМОЛЯН","с."
"NO","7572","ПАНАГЮРИЩЕ","БЪТА","4527","ПАЗАРДЖИК","с."
"NO","7586","БРАЦИГОВО","БЯГА","4587","ПАЗАРДЖИК","с."
"NO","7729","СМЯДОВО","БЯЛ БРЯГ","9824","ШУМЕН","с."
"NO","7747","АРДИНО","БЯЛ ИЗВОР","6770","КЪРДЖАЛИ","с."
"NO","7750","ОПАН","БЯЛ ИЗВОР","6073","СТАРА ЗАГОРА","с."
"NO","7778","НОВА ЗАГОРА","БЯЛ КЛАДЕНЕЦ","8961","СЛИВЕН","с."
"NO","7781","СТАМБОЛОВО","БЯЛ КЛАДЕНЕЦ","6377","ХАСКОВО","с."
"NO","7613","СЛИВЕН","БЯЛА","8850","СЛИВЕН","с."
"NO","7630","БЕЛЕНЕ","БЯЛА ВОДА","5932","ПЛЕВЕН","с."
"NO","7627","МАЛКО ТЪРНОВО","БЯЛА ВОДА","8171","БУРГАС","с."
"NO","7644","ТВЪРДИЦА","БЯЛА ПАЛАНКА","8892","СЛИВЕН","с."
"NO","7658","КЪРДЖАЛИ","БЯЛА ПОЛЯНА","6662","КЪРДЖАЛИ","с."
"NO","7692","ВЪРБИЦА","БЯЛА РЕКА","9882","ШУМЕН","с."
"NO","7675","ПЪРВОМАЙ","БЯЛА РЕКА","4285","ПЛОВДИВ","с."
"NO","7689","РУДОЗЕМ","БЯЛА РЕКА","4966","СМОЛЯН","с."
"NO","7661","СУХИНДОЛ","БЯЛА РЕКА","5237","ВЕЛИКО ТЪРНОВО","с."
"NO","92059","КУКЛЕН","БЯЛА ЧЕРКВА","0","ПЛОВДИВ","т.ц."
"NO","7733","ИВАЙЛОВГРАД","БЯЛГРАДЕЦ","6590","ХАСКОВО","с."
"NO","7764","КЪРДЖАЛИ","БЯЛКА","6656","КЪРДЖАЛИ","с."
"NO","7795","ГАБРОВО","БЯЛКОВО","5344","ГАБРОВО","с."
"NO","7805","ЕЛЕНА","БЯЛКОВЦИ","5084","ВЕЛИКО ТЪРНОВО","с."
"NO","7819","ОПАН","БЯЛО ПОЛЕ","6054","СТАРА ЗАГОРА","с."
"NO","10015","ИСПЕРИХ","ВАЗОВО","7422","РАЗГРАД","с."
"NO","10029","ИХТИМАН","ВАКАРЕЛ","2060","СОФИЯ","с."
"NO","10032","ШАБЛА","ВАКЛИНО","9672","ДОБРИЧ","с."
"NO","10046","САТОВЧА","ВАКЛИНОВО","2957","БЛАГОЕВГРАД","с."
"NO","10050","НЕВЕСТИНО","ВАКСЕВО","2590","КЮСТЕНДИЛ","с."
"NO","13069","СЕВЛИЕВО","ВАЛЕВЦИ","5462","ГАБРОВО","с."
"NO","10063","ЕЛЕНА","ВАЛЕТО","5099","ВЕЛИКО ТЪРНОВО","с."
"NO","10080","ЛЕВСКИ","ВАРАНА","5911","ПЛЕВЕН","с."
"NO","10104","СЕПТЕМВРИ","ВАРВАРА","4492","ПАЗАРДЖИК","с."
"NO","10094","ЦАРЕВО","ВАРВАРА","8278","БУРГАС","с."
"NO","10118","СВИЩОВ","ВАРДИМ","5281","ВЕЛИКО ТЪРНОВО","с."
"NO","10121","ТЪРГОВИЩЕ","ВАРДУН","7780","ТЪРГОВИЩЕ","с."
"NO","10149","ТУТРАКАН","ВАРНЕНЦИ","7638","СИЛИСТРА","с."
"NO","10152","СВИЛЕНГРАД","ВАРНИК","6536","ХАСКОВО","с."
"NO","10166","СРЕДЕЦ","ВАРОВНИК","8338","БУРГАС","с."
"NO","10176","ШУМЕН","ВАСИЛ ДРУМЕВ","9814","ШУМЕН","с."
"NO","10210","АЛФАТАР","ВАСИЛ ЛЕВСКИ","7571","СИЛИСТРА","с."
"NO","10207","КАРЛОВО","ВАСИЛ ЛЕВСКИ","4363","ПЛОВДИВ","с."
"NO","10224","ОПАН","ВАСИЛ ЛЕВСКИ","6068","СТАРА ЗАГОРА","с."
"NO","10238","ТЪРГОВИЩЕ","ВАСИЛ ЛЕВСКИ","7749","ТЪРГОВИЩЕ","с."
"NO","10183","ГЕНЕРАЛ ТОШЕВО","ВАСИЛЕВО","9543","ДОБРИЧ","с."
"NO","10197","УГЪРЧИН","ВАСИЛКОВСКА МАХАЛА","5576","ЛОВЕЧ","с."
"NO","10255","БРУСАРЦИ","ВАСИЛОВЦИ","3658","МОНТАНА","с."
"NO","10269","ДРАГОМАН","ВАСИЛОВЦИ","2205","СОФИЯ","с."
"NO","10272","ТЕТЕВЕН","ВАСИЛЬОВО","5723","ЛОВЕЧ","с."
"NO","10286","ЛЮБИМЕЦ","ВАСКОВО","6556","ХАСКОВО","с."
"NO","10291","КАРЛОВО","ВЕДРАРЕ","4364","ПЛОВДИВ","с."
"NO","10307","ДОБРИЧ - СЕЛСКА","ВЕДРИНА","9355","ДОБРИЧ","с."
"NO","10313","СУНГУРЛАРЕ","ВЕДРОВО","8447","БУРГАС","с."
"NO","10327","СУНГУРЛАРЕ","ВЕЗЕНКОВО","8457","БУРГАС","с."
"NO","10330","НИКОЛА КОЗЛЕВО","ВЕКИЛСКИ","9941","ШУМЕН","с."
"NO","10344","ТРЯВНА","ВЕЛЕНЦИ","5351","ГАБРОВО","с."
"NO","10358","КЪРДЖАЛИ","ВЕЛЕШАНИ","6727","КЪРДЖАЛИ","с."
"NO","10361","ЦАРЕВО","ВЕЛИКА","8271","БУРГАС","с."
"NO","10375","ДИМИТРОВГРАД","ВЕЛИКАН","6431","ХАСКОВО","с."
"NO","10389","ДЖЕБЕЛ","ВЕЛИКДЕНЧЕ","6845","КЪРДЖАЛИ","с."
"NO","10392","ОМУРТАГ","ВЕЛИКДЕНЧЕ","7916","ТЪРГОВИЩЕ","с."
"NO","10422","ГЕНЕРАЛ ТОШЕВО","ВЕЛИКОВО","9547","ДОБРИЧ","с."
"NO","10416","ГЪЛЪБОВО","ВЕЛИКОВО","6282","СТАРА ЗАГОРА","с."
"NO","10433","АНТОНОВО","ВЕЛИКОВЦИ","7964","ТЪРГОВИЩЕ","с."
"NO","10464","ШУМЕН","ВЕЛИНО","9793","ШУМЕН","с."
"NO","10478","ТРЪН","ВЕЛИНОВО","2476","ПЕРНИК","с."
"NO","76056","СУНГУРЛАРЕ","ВЕЛИСЛАВ","8458","БУРГАС","с."
"NO","10481","ОМУРТАГ","ВЕЛИЧКА","7941","ТЪРГОВИЩЕ","с."
"NO","10495","ДЪЛГОПОЛ","ВЕЛИЧКОВО","9263","ВАРНА","с."
"NO","10505","ПАЗАРДЖИК","ВЕЛИЧКОВО","4413","ПАЗАРДЖИК","с."
"NO","10519","ТРЯВНА","ВЕЛКОВО","5365","ГАБРОВО","с."
"NO","10548","БРЕЗНИК","ВЕЛКОВЦИ","2375","ПЕРНИК","с."
"NO","10536","ГАБРОВО","ВЕЛКОВЦИ","5343","ГАБРОВО","с."
"NO","10522","ЕЛЕНА","ВЕЛКОВЦИ","5097","ВЕЛИКО ТЪРНОВО","с."
"NO","10567","АПРИЛЦИ","ВЕЛЧЕВО","5643","ЛОВЕЧ","с."
"NO","10553","ВЕЛИКО ТЪРНОВО","ВЕЛЧЕВО","5032","ВЕЛИКО ТЪРНОВО","с."
"NO","10570","ТРЯВНА","ВЕЛЧОВЦИ","5367","ГАБРОВО","с."
"NO","10584","АНТОНОВО","ВЕЛЬОВО","7985","ТЪРГОВИЩЕ","с."
"NO","10598","ЕЛЕНА","ВЕЛЮВЦИ","5070","ВЕЛИКО ТЪРНОВО","с."
"NO","10608","СТРУМЯНИ","ВЕЛЮЩЕЦ","2849","БЛАГОЕВГРАД","с."
"NO","10611","ДОЛНИ ЧИФЛИК","ВЕНЕЛИН","9119","ВАРНА","с."
"NO","10642","ВЕНЕЦ","ВЕНЕЦ","9751","ШУМЕН","с."
"NO","10625","КАРНОБАТ","ВЕНЕЦ","8473","БУРГАС","с."
"NO","10639","ОПАН","ВЕНЕЦ","6078","СТАРА ЗАГОРА","с."
"NO","10656","ИХТИМАН","ВЕНКОВЕЦ","2066","СОФИЯ","с."
"NO","10663","ПРОВАДИЯ","ВЕНЧАН","9219","ВАРНА","с."
"NO","10673","БРАТЯ ДАСКАЛОВИ","ВЕРЕН","6244","СТАРА ЗАГОРА","с."
"NO","10687","ОМУРТАГ","ВЕРЕНЦИ","7957","ТЪРГОВИЩЕ","с."
"NO","10690","ИХТИМАН","ВЕРИНСКО","2063","СОФИЯ","с."
"NO","10700","ЧЕРНООЧЕНЕ","ВЕРСКО","6710","КЪРДЖАЛИ","с."
"NO","10714","ЗАВЕТ","ВЕСЕЛЕЦ","7327","РАЗГРАД","с."
"NO","10728","ОМУРТАГ","ВЕСЕЛЕЦ","7942","ТЪРГОВИЩЕ","с."
"NO","10731","ПРИМОРСКО","ВЕСЕЛИЕ","8145","БУРГАС","с."
"NO","10745","ЕЛЕНА","ВЕСЕЛИНА","5094","ВЕЛИКО ТЪРНОВО","с."
"NO","10759","ЛОЗНИЦА","ВЕСЕЛИНА","7289","РАЗГРАД","с."
"NO","10762","СМЯДОВО","ВЕСЕЛИНОВО","9828","ШУМЕН","с."
"NO","10776","ТУНДЖА","ВЕСЕЛИНОВО","8632","ЯМБОЛ","с."
"NO","10789","ВРАЦА","ВЕСЛЕЦ","3053","ВРАЦА","с."
"NO","10848","МЪГЛИЖ","ВЕТРЕН","6175","СТАРА ЗАГОРА","с."
"NO","10817","НЕВЕСТИНО","ВЕТРЕН","2579","КЮСТЕНДИЛ","с."
"NO","10834","СИЛИСТРА","ВЕТРЕН","7588","СИЛИСТРА","с."
"NO","10851","СЕПТЕМВРИ","ВЕТРЕН ДОЛ","4493","ПАЗАРДЖИК","с."
"NO","10865","ВЕТРИНО","ВЕТРИНО","9220","ВАРНА","с."
"NO","10879","ВЕЛИКО ТЪРНОВО","ВЕТРИНЦИ","5066","ВЕЛИКО ТЪРНОВО","с."
"NO","10882","ШУМЕН","ВЕТРИЩЕ","9809","ШУМЕН","с."
"NO","10896","ГАБРОВО","ВЕТРОВО","5300","ГАБРОВО","с."
"NO","10906","ИВАЙЛОВГРАД","ВЕТРУШКА","6591","ХАСКОВО","с."
"NO","10910","МАДАН","ВЕХТИНО","4924","СМОЛЯН","с."
"NO","10923","ШУМЕН","ВЕХТОВО","9818","ШУМЕН","с."
"NO","10937","БЕЛОГРАДЧИК","ВЕЩИЦА","3918","ВИДИН","с."
"NO","10954","ПАВЕЛ БАНЯ","ВИДЕН","6156","СТАРА ЗАГОРА","с."
"NO","10985","ТУНДЖА","ВИДИНЦИ","8671","ЯМБОЛ","с."
"NO","10999","ГЕОРГИ ДАМЯНОВО","ВИДЛИЦА","3478","МОНТАНА","с."
"NO","11003","КАВАРНА","ВИДНО","9668","ДОБРИЧ","с."
"NO","11017","ТРЪН","ВИДРАР","2495","ПЕРНИК","с."
"NO","11020","ПРАВЕЦ","ВИДРАРЕ","2166","СОФИЯ","с."
"NO","11034","БРЕЗНИК","ВИДРИЦА","2364","ПЕРНИК","с."
"NO","11048","СМОЛЯН","ВИЕВО","4748","СМОЛЯН","с."
"NO","11051","МАЛКО ТЪРНОВО","ВИЗИЦА","8167","БУРГАС","с."
"NO","11065","ВЕЛИКО ТЪРНОВО","ВИЛАРЕ","5035","ВЕЛИКО ТЪРНОВО","с."
"NO","11079","НОВО СЕЛО","ВИНАРОВО","3773","ВИДИН","с."
"NO","11082","ЧИРПАН","ВИНАРОВО","6238","СТАРА ЗАГОРА","с."
"NO","11096","КАМЕНО","ВИНАРСКО","8118","БУРГАС","с."
"NO","11106","МИНЕРАЛНИ БАНИ","ВИНЕВО","6375","ХАСКОВО","с."
"NO","11123","ПЪРВОМАЙ","ВИНИЦА","4284","ПЛОВДИВ","с."
"NO","11137","МОНТАНА","ВИНИЩЕ","3482","МОНТАНА","с."
"NO","11140","СТРАЖИЦА","ВИНОГРАД","5171","ВЕЛИКО ТЪРНОВО","с."
"NO","11154","СЕПТЕМВРИ","ВИНОГРАДЕЦ","4487","ПАЗАРДЖИК","с."
"NO","11168","САНДАНСКИ","ВИНОГРАДИ","2822","БЛАГОЕВГРАД","с."
"NO","11171","МОНТАНА","ВИРОВЕ","3455","МОНТАНА","с."
"NO","11185","ВРАЦА","ВИРОВСКО","3057","ВРАЦА","с."
"NO","11199","ИВАЙЛОВГРАД","ВИС","6591","ХАСКОВО","с."
"NO","11209","ПЕРНИК","ВИСКЯР","2358","ПЕРНИК","с."
"NO","11212","ОМУРТАГ","ВИСОК","7955","ТЪРГОВИЩЕ","с."
"NO","11226","КЪРДЖАЛИ","ВИСОКА","6744","КЪРДЖАЛИ","с."
"NO","11232","БОБОШЕВО","ВИСОКА МОГИЛА","2665","КЮСТЕНДИЛ","с."
"NO","11243","КЪРДЖАЛИ","ВИСОКА ПОЛЯНА","6678","КЪРДЖАЛИ","с."
"NO","11257","ХИТРИНО","ВИСОКА ПОЛЯНА","9765","ШУМЕН","с."
"NO","11260","МАДАН","ВИСОКИТЕ","4921","СМОЛЯН","с."
"NO","11274","ЕЛЕНА","ВИСОКОВЦИ","5098","ВЕЛИКО ТЪРНОВО","с."
"NO","11288","ПЕРНИК","ВИТАНОВЦИ","2354","ПЕРНИК","с."
"NO","11301","РУДОЗЕМ","ВИТИНА","4975","СМОЛЯН","с."
"NO","11315","САНДАНСКИ","ВИХРЕН","2800","БЛАГОЕВГРАД","с."
"NO","11329","ГЕНЕРАЛ ТОШЕВО","ВИЧОВО","9563","ДОБРИЧ","с."
"NO","11332","ДРАГОМАН","ВИШАН","2213","СОФИЯ","с."
"NO","11346","КЪРДЖАЛИ","ВИШЕГРАД","6646","КЪРДЖАЛИ","с."
"NO","11358","ПЕТРИЧ","ВИШЛЕНЕ","2895","БЛАГОЕВГРАД","с."
"NO","11363","РУЕН","ВИШНА","8562","БУРГАС","с."
"NO","11377","БАНИТЕ","ВИШНЕВО","4939","СМОЛЯН","с."
"NO","11380","ПАВЛИКЕНИ","ВИШОВГРАД","5239","ВЕЛИКО ТЪРНОВО","с."
"NO","11394","СТОЛИЧНА","ВЛАДАЯ","1641","СОФИЯ - ГРАД","с."
"NO","11404","РАДОМИР","ВЛАДИМИР","2411","ПЕРНИК","с."
"NO","11418","БОЙЧИНОВЦИ","ВЛАДИМИРОВО","3440","МОНТАНА","с."
"NO","11421","ДОБРИЧ - СЕЛСКА","ВЛАДИМИРОВО","9379","ДОБРИЧ","с."
"NO","11435","ТОПОЛОВГРАД","ВЛАДИМИРОВО","6545","ХАСКОВО","с."
"NO","11449","САМУИЛ","ВЛАДИМИРОВЦИ","7440","РАЗГРАД","с."
"NO","11452","ЛОВЕЧ","ВЛАДИНЯ","5563","ЛОВЕЧ","с."
"NO","11466","СТРАЖИЦА","ВЛАДИСЛАВ","5179","ВЕЛИКО ТЪРНОВО","с."
"NO","11483","ДРАГОМАН","ВЛАДИСЛАВЦИ","2215","СОФИЯ","с."
"NO","11497","ДИМОВО","ВЛАДИЧЕНЦИ","3748","ВИДИН","с."
"NO","11510","СВОГЕ","ВЛАДО ТРИЧКОВ","2299","СОФИЯ","с."
"NO","11507","ТРЯВНА","ВЛАДОВЦИ","5365","ГАБРОВО","с."
"NO","11524","ГАБРОВО","ВЛАЙЧОВЦИ","5344","ГАБРОВО","с."
"NO","11541","ТРЯВНА","ВЛАСАТИЛИ","5367","ГАБРОВО","с."
"NO","11555","ВРАЦА","ВЛАСАТИЦА","3041","ВРАЦА","с."
"NO","11569","КРЕСНА","ВЛАХИ","2841","БЛАГОЕВГРАД","с."
"NO","11572","СМОЛЯН","ВЛАХОВО","4724","СМОЛЯН","с."
"NO","11586","ГАБРОВО","ВЛАХОВЦИ","5349","ГАБРОВО","с."
"NO","11604","СМОЛЯН","ВОДАТА","4713","СМОЛЯН","с."
"NO","11613","ЧЕРНООЧЕНЕ","ВОДАЧ","6709","КЪРДЖАЛИ","с."
"NO","11658","БОЛЯРОВО","ВОДЕН","8750","ЯМБОЛ","с."
"NO","11644","ДИМИТРОВГРАД","ВОДЕН","6412","ХАСКОВО","с."
"NO","11627","ПЪРВОМАЙ","ВОДЕН","4289","ПЛОВДИВ","с."
"NO","11661","СТРАЛДЖА","ВОДЕНИЧАНЕ","8693","ЯМБОЛ","с."
"NO","11675","СТАРА ЗАГОРА","ВОДЕНИЧАРОВО","6051","СТАРА ЗАГОРА","с."
"NO","11689","ДЖЕБЕЛ","ВОДЕНИЧАРСКО","6852","КЪРДЖАЛИ","с."
"NO","11692","СТАМБОЛОВО","ВОДЕНЦИ","6382","ХАСКОВО","с."
"NO","11702","АКСАКОВО","ВОДИЦА","9141","ВАРНА","с."
"NO","11716","ПОПОВО","ВОДИЦА","7851","ТЪРГОВИЩЕ","с."
"NO","11720","ГРАМАДА","ВОДНА","3831","ВИДИН","с."
"NO","11733","ДЕВИН","ВОДНИ ПАД","4826","СМОЛЯН","с."
"NO","11764","ДУЛОВО","ВОДНО","7657","СИЛИСТРА","с."
"NO","11750","СТРАЖИЦА","ВОДНО","5166","ВЕЛИКО ТЪРНОВО","с."
"NO","11778","ДИМОВО","ВОДНЯНЦИ","3924","ВИДИН","с."
"NO","11781","ДОБРИЧ - СЕЛСКА","ВОДНЯНЦИ","9435","ДОБРИЧ","с."
"NO","11795","ВЕЛИКО ТЪРНОВО","ВОДОЛЕЙ","5061","ВЕЛИКО ТЪРНОВО","с."
"NO","11805","ЧЕРНООЧЕНЕ","ВОЖДОВО","6716","КЪРДЖАЛИ","с."
"NO","11819","НОВИ ПАЗАР","ВОЙВОДА","9958","ШУМЕН","с."
"NO","11822","СТАМБОЛОВО","ВОЙВОДЕНЕЦ","6381","ХАСКОВО","с."
"NO","11836","ВЪЛЧИ ДОЛ","ВОЙВОДИНО","9292","ВАРНА","с."
"NO","11845","МАРИЦА","ВОЙВОДИНОВО","4135","ПЛОВДИВ","с."
"NO","11853","МИЗИЯ","ВОЙВОДОВО","3332","ВРАЦА","с."
"NO","11867","ХАСКОВО","ВОЙВОДОВО","6353","ХАСКОВО","с."
"NO","11870","РУДОЗЕМ","ВОЙКОВА ЛЪКА","4967","СМОЛЯН","с."
"NO","11884","СТОЛИЧНА","ВОЙНЕГОВЦИ","1223","СОФИЯ - ГРАД","с."
"NO","11898","ВЕЛИКО ТЪРНОВО","ВОЙНЕЖА","5045","ВЕЛИКО ТЪРНОВО","с."
"NO","11908","СТРАЛДЖА","ВОЙНИКА","8661","ЯМБОЛ","с."
"NO","11911","ТЕРВЕЛ","ВОЙНИКОВО","9473","ДОБРИЧ","с."
"NO","11925","ВИДИН","ВОЙНИЦА","3734","ВИДИН","с."
"NO","11939","МОНТАНА","ВОЙНИЦИ","3481","МОНТАНА","с."
"NO","11956","ТРЯВНА","ВОЙНИЦИТЕ","5350","ГАБРОВО","с."
"NO","11960","СЕВЛИЕВО","ВОЙНИШКА","5458","ГАБРОВО","с."
"NO","11990","КАЙНАРДЖА","ВОЙНОВО","7551","СИЛИСТРА","с."
"NO","11987","ЧЕРНООЧЕНЕ","ВОЙНОВО","6698","КЪРДЖАЛИ","с."
"NO","12005","КАРЛОВО","ВОЙНЯГОВО","4347","ПЛОВДИВ","с."
"NO","12019","МАРИЦА","ВОЙСИЛ","4203","ПЛОВДИВ","с."
"NO","12022","ДУЛОВО","ВОКИЛ","7670","СИЛИСТРА","с."
"NO","12036","ПЕТРИЧ","ВОЛНО","2886","БЛАГОЕВГРАД","с."
"NO","12042","ЧИРПАН","ВОЛОВАРОВО","6231","СТАРА ЗАГОРА","с."
"NO","12053","КЪРДЖАЛИ","ВОЛОВАРЦИ","6633","КЪРДЖАЛИ","с."
"NO","12067","БОРОВО","ВОЛОВО","7175","РУСЕ","с."
"NO","12084","СТОЛИЧНА","ВОЛУЯК","1346","СОФИЯ - ГРАД","с."
"NO","12098","ВЕЛИКО ТЪРНОВО","ВОНЕЩА ВОДА","5035","ВЕЛИКО ТЪРНОВО","с."
"NO","12108","ТРОЯН","ВРАБЕВО","5660","ЛОВЕЧ","с."
"NO","12111","ГАБРОВО","ВРАБЦИТЕ","5307","ГАБРОВО","с."
"NO","12139","ТРЪН","ВРАБЧА","2470","ПЕРНИК","с."
"NO","12142","СТРУМЯНИ","ВРАКУПОВИЦА","2834","БЛАГОЕВГРАД","с."
"NO","12989","ВЕЛИНГРАД","ВРАНЕНЦИ","4649","ПАЗАРДЖИК","с."
"NO","12156","ОМУРТАГ","ВРАНИ КОН","7940","ТЪРГОВИЩЕ","с."
"NO","12168","ГАБРОВО","ВРАНИЛОВЦИ","5347","ГАБРОВО","с."
"NO","12173","КАВАРНА","ВРАНИНО","9663","ДОБРИЧ","с."
"NO","12187","МАДАН","ВРАНИНЦИ","4906","СМОЛЯН","с."
"NO","12190","КРУМОВГРАД","ВРАНСКО","6912","КЪРДЖАЛИ","с."
"NO","12200","САНДАНСКИ","ВРАНЯ","2830","БЛАГОЕВГРАД","с."
"NO","12228","ЗЕМЕН","ВРАНЯ СТЕНА","2445","ПЕРНИК","с."
"NO","12214","БЯЛА СЛАТИНА","ВРАНЯК","3248","ВРАЦА","с."
"NO","12992","АСЕНОВГРАД","ВРАТА","4234","ПЛОВДИВ","с."
"NO","12231","ДОБРИЧ - СЕЛСКА","ВРАТАРИТЕ","9382","ДОБРИЧ","с."
"NO","12245","КАМЕНО","ВРАТИЦА","8109","БУРГАС","с."
"NO","48355","КЮСТЕНДИЛ","ВРАТЦА","2575","КЮСТЕНДИЛ","с."
"NO","12262","ДОБРИЧ - СЕЛСКА","ВРАЧАНЦИ","9345","ДОБРИЧ","с."
"NO","12283","БОТЕВГРАД","ВРАЧЕШ","2151","СОФИЯ","с."
"NO","12293","МОМЧИЛГРАД","ВРЕЛО","6834","КЪРДЖАЛИ","с."
"NO","12303","РУЕН","ВРЕСОВО","8560","БУРГАС","с."
"NO","12317","БРЕГОВО","ВРЪВ","3779","ВИДИН","с."
"NO","12320","ГОДЕЧ","ВРЪДЛОВЦИ","2254","СОФИЯ","с."
"NO","12334","ВЕЛИНГРАД","ВСЕМИРЦИ","4622","ПАЗАРДЖИК","с."
"NO","12348","ТРЪН","ВУКАН","2485","ПЕРНИК","с."
"NO","12351","БОБОШЕВО","ВУКОВО","2661","КЮСТЕНДИЛ","с."
"NO","12365","НИКОПОЛ","ВЪБЕЛ","5953","ПЛЕВЕН","с."
"NO","12382","ХАСКОВО","ВЪГЛАРОВО","6313","ХАСКОВО","с."
"NO","12396","ВЕЛИКО ТЪРНОВО","ВЪГЛЕВЦИ","5041","ВЕЛИКО ТЪРНОВО","с."
"NO","12406","АКСАКОВО","ВЪГЛЕН","9157","ВАРНА","с."
"NO","12414","СЛИВЕН","ВЪГЛЕН","8851","СЛИВЕН","с."
"NO","12423","ЧЕРНООЧЕНЕ","ВЪЗЕЛ","6710","КЪРДЖАЛИ","с."
"NO","12440","ГЛАВИНИЦА","ВЪЛКАН","7643","СИЛИСТРА","с."
"NO","12454","ГАБРОВО","ВЪЛКОВ ДОЛ","5349","ГАБРОВО","с."
"NO","12468","ДЖЕБЕЛ","ВЪЛКОВИЧ","6850","КЪРДЖАЛИ","с."
"NO","12471","САНДАНСКИ","ВЪЛКОВО","2807","БЛАГОЕВГРАД","с."
"NO","12485","ТРЯВНА","ВЪЛКОВЦИ","5365","ГАБРОВО","с."
"NO","12499","САТОВЧА","ВЪЛКОСЕЛ","2930","БЛАГОЕВГРАД","с."
"NO","12509","НИКОЛА КОЗЛЕВО","ВЪЛНАРИ","9963","ШУМЕН","с."
"NO","12530","ЕЛХОВО","ВЪЛЧА ПОЛЯНА","8748","ЯМБОЛ","с."
